Week #,Report #,Report Date,Futures Based On,Unfixed Call Sales,Chg Sales,Unfixed Call Purchases,Chg Purchases,At Close,Chg At Close,Yr,Month,Old/New,Report Year
10.0,10,03/11/2022,July 2023,4791,-8,492,0,1391,-128,2023.0,7.0,new1,2022
10.0,10,03/11/2022,December 2023,1942,-8,8513,-35,8143,120,2023.0,12.0,new2,2022
10.0,10,03/11/2022,July 2024,0,0,220,0,0,0,2024.0,7.0,new2,2022
10.0,10,03/11/2022,December 2024,0,0,249,0,1,0,2024.0,12.0,new3,2022
10.0,10,03/11/2022,Totals,143023,2088,47190,-164,225831,-8673,,,total,2022
11.0,11,03/18/2022,May 2022,38056,-2292,5914,-619,97695,-793,2022.0,5.0,old,2022
11.0,11,03/18/2022,July 2022,50894,-199,4964,-106,48087,577,2022.0,7.0,old,2022
11.0,11,03/18/2022,October 2022,0,0,0,0,41,10,2022.0,10.0,old,2022
11.0,11,03/18/2022,December 2022,41165,4382,26574,2583,59745,-1158,2022.0,12.0,new1,2022
11.0,11,03/18/2022,March 2023,4968,153,2045,28,8087,170,2023.0,3.0,new1,2022
11.0,11,03/18/2022,May 2023,3299,48,39,0,2052,605,2023.0,5.0,new1,2022
11.0,11,03/18/2022,July 2023,4809,18,492,0,1347,-44,2023.0,7.0,new1,2022
11.0,11,03/18/2022,December 2023,2272,330,8707,194,8168,25,2023.0,12.0,new2,2022
11.0,11,03/18/2022,March 2024,0,0,0,0,2,2,2024.0,3.0,new2,2022
11.0,11,03/18/2022,July 2024,0,0,220,0,1,1,2024.0,7.0,new2,2022
11.0,11,03/18/2022,December 2024,0,0,249,0,2,1,2024.0,12.0,new3,2022
11.0,11,03/18/2022,Totals,145463,2440,49204,2080,225227,-604,,,total,2022
12.0,12,03/25/2022,May 2022,35887,-2169,5855,-59,93075,-4620,2022.0,5.0,old,2022
12.0,12,03/25/2022,July 2022,52356,1462,5143,179,55458,7371,2022.0,7.0,old,2022
12.0,12,03/25/2022,October 2022,0,0,0,0,43,2,2022.0,10.0,old,2022
12.0,12,03/25/2022,December 2022,42256,1091,26247,-327,63858,4113,2022.0,12.0,new1,2022
12.0,12,03/25/2022,March 2023,4925,-43,2146,101,8834,747,2023.0,3.0,new1,2022
12.0,12,03/25/2022,May 2023,3383,84,39,0,2403,351,2023.0,5.0,new1,2022
12.0,12,03/25/2022,July 2023,5937,1128,492,0,1761,414,2023.0,7.0,new1,2022
12.0,12,03/25/2022,December 2023,2448,176,9114,407,8472,304,2023.0,12.0,new2,2022
12.0,12,03/25/2022,March 2024,0,0,0,0,7,5,2024.0,3.0,new2,2022
12.0,12,03/25/2022,May 2024,0,0,0,0,7,7,2024.0,5.0,new2,2022
12.0,12,03/25/2022,July 2024,0,0,220,0,5,4,2024.0,7.0,new2,2022
12.0,12,03/25/2022,December 2024,0,0,249,0,2,0,2024.0,12.0,new3,2022
12.0,12,03/25/2022,Totals,147192,1729,49505,301,233925,8698,,,total,2022
13.0,13,04/01/2022,May 2022,27814,-8073,4385,-1470,78524,-14551,2022.0,5.0,old,2022
13.0,13,04/01/2022,July 2022,54902,2546,5923,780,63723,8265,2022.0,7.0,old,2022
13.0,13,04/01/2022,October 2022,0,0,0,0,44,1,2022.0,10.0,old,2022
13.0,13,04/01/2022,December 2022,44769,2513,26378,131,63952,94,2022.0,12.0,new1,2022
13.0,13,04/01/2022,March 2023,5146,221,2238,92,8960,126,2023.0,3.0,new1,2022
13.0,13,04/01/2022,May 2023,3441,58,39,0,2502,99,2023.0,5.0,new1,2022
13.0,13,04/01/2022,July 2023,6469,532,611,119,2252,491,2023.0,7.0,new1,2022
13.0,13,04/01/2022,December 2023,2673,225,9065,-49,8611,139,2023.0,12.0,new2,2022
13.0,13,04/01/2022,March 2024,0,0,0,0,8,1,2024.0,3.0,new2,2022
13.0,13,04/01/2022,May 2024,0,0,0,0,7,0,2024.0,5.0,new2,2022
13.0,13,04/01/2022,July 2024,0,0,220,0,16,11,2024.0,7.0,new2,2022
13.0,13,04/01/2022,December 2024,0,0,249,0,6,4,2024.0,12.0,new3,2022
13.0,13,04/01/2022,Totals,145214,-1978,49108,-397,228605,-5320,,,total,2022
14.0,14,04/08/2022,May 2022,18984,-8830,3016,-1369,46011,-32513,2022.0,5.0,old,2022
14.0,14,04/08/2022,July 2022,58772,3870,6117,194,80805,17082,2022.0,7.0,old,2022
14.0,14,04/08/2022,October 2022,0,0,0,0,44,0,2022.0,10.0,old,2022
14.0,14,04/08/2022,December 2022,46307,1538,26679,301,68399,4447,2022.0,12.0,new1,2022
14.0,14,04/08/2022,March 2023,6765,1619,2514,276,11147,2187,2023.0,3.0,new1,2022
14.0,14,04/08/2022,May 2023,4074,633,83,44,2637,135,2023.0,5.0,new1,2022
14.0,14,04/08/2022,July 2023,7949,1480,765,154,2837,585,2023.0,7.0,new1,2022
14.0,14,04/08/2022,December 2023,3127,454,9346,281,9166,555,2023.0,12.0,new2,2022
14.0,14,04/08/2022,March 2024,0,0,0,0,34,26,2024.0,3.0,new2,2022
14.0,14,04/08/2022,May 2024,0,0,0,0,10,3,2024.0,5.0,new2,2022
14.0,14,04/08/2022,July 2024,0,0,220,0,22,6,2024.0,7.0,new2,2022
14.0,14,04/08/2022,December 2024,0,0,249,0,10,4,2024.0,12.0,new3,2022
14.0,14,04/08/2022,Totals,145978,764,48989,-119,221122,-7483,,,total,2022
15.0,15,04/14/2022,May 2022,9969,-9015,2462,-554,16935,-29076,2022.0,5.0,old,2022
15.0,15,04/14/2022,July 2022,63111,4339,4203,-1914,99291,18486,2022.0,7.0,old,2022
15.0,15,04/14/2022,October 2022,0,0,0,0,33,-11,2022.0,10.0,old,2022
15.0,15,04/14/2022,December 2022,46780,473,24639,-2040,73698,5299,2022.0,12.0,new1,2022
15.0,15,04/14/2022,March 2023,6704,-61,2417,-97,12195,1048,2023.0,3.0,new1,2022
15.0,15,04/14/2022,May 2023,4278,204,97,14,2996,359,2023.0,5.0,new1,2022
15.0,15,04/14/2022,July 2023,7958,9,0,-765,3656,819,2023.0,7.0,new1,2022
15.0,15,04/14/2022,December 2023,3537,410,8984,-362,9536,370,2023.0,12.0,new2,2022
15.0,15,04/14/2022,March 2024,0,0,0,0,34,0,2024.0,3.0,new2,2022
15.0,15,04/14/2022,May 2024,0,0,0,0,12,2,2024.0,5.0,new2,2022
15.0,15,04/14/2022,July 2024,0,0,220,0,24,2,2024.0,7.0,new2,2022
15.0,15,04/14/2022,December 2024,0,0,249,0,13,3,2024.0,12.0,new3,2022
15.0,15,04/14/2022,Totals,142337,-3641,43271,-5718,218423,-2699,,,total,2022
16.0,16,04/22/2022,May 2022,407,-9562,298,-2164,56,-16879,2022.0,5.0,old,2022
16.0,16,04/22/2022,July 2022,65715,2604,5368,1165,97594,-1697,2022.0,7.0,old,2022
16.0,16,04/22/2022,October 2022,0,0,0,0,47,14,2022.0,10.0,old,2022
16.0,16,04/22/2022,December 2022,49369,2589,24718,79,75289,1591,2022.0,12.0,new1,2022
16.0,16,04/22/2022,March 2023,7132,428,2585,168,13108,913,2023.0,3.0,new1,2022
16.0,16,04/22/2022,May 2023,4167,-111,164,67,3107,111,2023.0,5.0,new1,2022
16.0,16,04/22/2022,July 2023,8132,174,17,17,4237,581,2023.0,7.0,new1,2022
16.0,16,04/22/2022,December 2023,3579,42,9068,84,9711,175,2023.0,12.0,new2,2022
16.0,16,04/22/2022,March 2024,0,0,0,0,34,0,2024.0,3.0,new2,2022
16.0,16,04/22/2022,May 2024,0,0,0,0,22,10,2024.0,5.0,new2,2022
16.0,16,04/22/2022,July 2024,0,0,220,0,26,2,2024.0,7.0,new2,2022
16.0,16,04/22/2022,December 2024,0,0,249,0,20,7,2024.0,12.0,new3,2022
16.0,16,04/22/2022,Totals,138501,-3836,42687,-584,203251,-15172,,,total,2022
17.0,17,04/29/2022,May 2022,136,-271,136,-162,23,-33,2022.0,5.0,old,2022
17.0,17,04/29/2022,July 2022,62629,-3086,5300,-68,95300,-2294,2022.0,7.0,old,2022
17.0,17,04/29/2022,October 2022,0,0,0,0,42,-5,2022.0,10.0,old,2022
17.0,17,04/29/2022,December 2022,51074,1705,24378,-340,76527,1238,2022.0,12.0,new1,2022
17.0,17,04/29/2022,March 2023,6964,-168,2769,184,14411,1303,2023.0,3.0,new1,2022
17.0,17,04/29/2022,May 2023,4184,17,142,-22,4156,1049,2023.0,5.0,new1,2022
17.0,17,04/29/2022,July 2023,8670,538,17,0,4865,628,2023.0,7.0,new1,2022
17.0,17,04/29/2022,December 2023,3482,-97,9378,310,10150,439,2023.0,12.0,new2,2022
17.0,17,04/29/2022,March 2024,0,0,0,0,34,0,2024.0,3.0,new2,2022
17.0,17,04/29/2022,May 2024,0,0,0,0,22,0,2024.0,5.0,new2,2022
17.0,17,04/29/2022,July 2024,0,0,220,0,26,0,2024.0,7.0,new2,2022
17.0,17,04/29/2022,December 2024,0,0,249,0,30,10,2024.0,12.0,new3,2022
17.0,17,04/29/2022,Totals,137139,-1362,42589,-98,205586,2335,,,total,2022
18.0,18,05/06/2022,May 2022,0,-136,0,-136,0,-23,2022.0,5.0,old,2022
18.0,18,05/06/2022,July 2022,55727,-6902,5387,87,90788,-4512,2022.0,7.0,old,2022
18.0,18,05/06/2022,October 2022,0,0,0,0,42,0,2022.0,10.0,old,2022
18.0,18,05/06/2022,December 2022,54581,3507,23621,-757,79397,2870,2022.0,12.0,new1,2022
18.0,18,05/06/2022,March 2023,6668,-296,2836,67,15118,707,2023.0,3.0,new1,2022
18.0,18,05/06/2022,May 2023,4329,145,142,0,4508,352,2023.0,5.0,new1,2022
18.0,18,05/06/2022,July 2023,8892,222,17,0,5019,154,2023.0,7.0,new1,2022
18.0,18,05/06/2022,December 2023,3869,387,10343,965,10157,7,2023.0,12.0,new2,2022
18.0,18,05/06/2022,March 2024,0,0,0,0,36,2,2024.0,3.0,new2,2022
18.0,18,05/06/2022,May 2024,0,0,0,0,22,0,2024.0,5.0,new2,2022
18.0,18,05/06/2022,July 2024,0,0,220,0,28,2,2024.0,7.0,new2,2022
18.0,18,05/06/2022,December 2024,0,0,249,0,32,2,2024.0,12.0,new3,2022
18.0,18,05/06/2022,Totals,134066,-3073,42815,226,205147,-439,,,total,2022
19.0,19,05/13/2022,July 2022,50498,-5229,4681,-706,84975,-5813,2022.0,7.0,old,2022
19.0,19,05/13/2022,October 2022,0,0,0,0,33,-9,2022.0,10.0,old,2022
19.0,19,05/13/2022,December 2022,54378,-203,23546,-75,80527,1130,2022.0,12.0,new1,2022
19.0,19,05/13/2022,March 2023,6665,-3,2840,4,15764,646,2023.0,3.0,new1,2022
19.0,19,05/13/2022,May 2023,4783,454,142,0,5421,913,2023.0,5.0,new1,2022
19.0,19,05/13/2022,July 2023,9611,719,17,0,5367,348,2023.0,7.0,new1,2022
19.0,19,05/13/2022,December 2023,4017,148,10586,243,10052,-105,2023.0,12.0,new2,2022
19.0,19,05/13/2022,March 2024,0,0,0,0,36,0,2024.0,3.0,new2,2022
19.0,19,05/13/2022,May 2024,0,0,0,0,22,0,2024.0,5.0,new2,2022
19.0,19,05/13/2022,July 2024,0,0,220,0,28,0,2024.0,7.0,new2,2022
19.0,19,05/13/2022,December 2024,0,0,249,0,33,1,2024.0,12.0,new3,2022
19.0,19,05/13/2022,Totals,129952,-4114,42281,-534,202258,-2889,,,total,2022
20.0,20,05/20/2022,July 2022,42172,-8326,3854,-827,77236,-7739,2022.0,7.0,old,2022
20.0,20,05/20/2022,October 2022,0,0,0,0,39,6,2022.0,10.0,old,2022
20.0,20,05/20/2022,December 2022,56973,2595,23704,158,83720,3193,2022.0,12.0,new1,2022
20.0,20,05/20/2022,March 2023,6645,-20,2916,76,17941,2177,2023.0,3.0,new1,2022
20.0,20,05/20/2022,May 2023,5204,421,142,0,6051,630,2023.0,5.0,new1,2022
20.0,20,05/20/2022,July 2023,10095,484,17,0,5999,632,2023.0,7.0,new1,2022
20.0,20,05/20/2022,December 2023,4427,410,10709,123,10365,313,2023.0,12.0,new2,2022
20.0,20,05/20/2022,March 2024,0,0,0,0,106,70,2024.0,3.0,new2,2022
20.0,20,05/20/2022,May 2024,0,0,0,0,24,2,2024.0,5.0,new2,2022
20.0,20,05/20/2022,July 2024,0,0,220,0,42,14,2024.0,7.0,new2,2022
20.0,20,05/20/2022,December 2024,0,0,249,0,55,22,2024.0,12.0,new3,2022
20.0,20,05/20/2022,March 2025,0,0,0,0,2,2,2025.0,3.0,new3,2022
20.0,20,05/20/2022,Totals,125516,-4436,41811,-470,201580,-678,,,total,2022
21.0,21,05/27/2022,July 2022,35729,-6443,3346,-508,73115,-4121,2022.0,7.0,old,2022
21.0,21,05/27/2022,October 2022,0,0,0,0,52,13,2022.0,10.0,old,2022
21.0,21,05/27/2022,December 2022,57080,107,22876,-828,95302,11582,2022.0,12.0,new1,2022
21.0,21,05/27/2022,March 2023,7527,882,3120,204,19589,1648,2023.0,3.0,new1,2022
21.0,21,05/27/2022,May 2023,5142,-62,142,0,6697,646,2023.0,5.0,new1,2022
21.0,21,05/27/2022,July 2023,10179,84,21,4,6425,426,2023.0,7.0,new1,2022
21.0,21,05/27/2022,December 2023,4266,-161,11210,501,10420,55,2023.0,12.0,new2,2022
21.0,21,05/27/2022,March 2024,0,0,0,0,106,0,2024.0,3.0,new2,2022
21.0,21,05/27/2022,May 2024,0,0,0,0,24,0,2024.0,5.0,new2,2022
21.0,21,05/27/2022,July 2024,0,0,220,0,36,-6,2024.0,7.0,new2,2022
21.0,21,05/27/2022,December 2024,0,0,249,0,60,5,2024.0,12.0,new3,2022
21.0,21,05/27/2022,March 2025,0,0,0,0,2,0,2025.0,3.0,new3,2022
21.0,21,05/27/2022,Totals,119923,-5593,41184,-627,211828,10248,,,total,2022
22.0,22,06/03/2022,July 2022,27948,-7781,3050,-296,65851,-7264,2022.0,7.0,old,2022
22.0,22,06/03/2022,October 2022,0,0,0,0,66,14,2022.0,10.0,old,2022
22.0,22,06/03/2022,December 2022,57532,452,22851,-25,99337,4035,2022.0,12.0,new1,2022
22.0,22,06/03/2022,March 2023,7382,-145,3224,104,20549,960,2023.0,3.0,new1,2022
22.0,22,06/03/2022,May 2023,5972,830,120,-22,7112,415,2023.0,5.0,new1,2022
22.0,22,06/03/2022,July 2023,10978,799,44,23,6569,144,2023.0,7.0,new1,2022
22.0,22,06/03/2022,December 2023,4460,194,11080,-130,10751,331,2023.0,12.0,new2,2022
22.0,22,06/03/2022,March 2024,0,0,0,0,166,60,2024.0,3.0,new2,2022
22.0,22,06/03/2022,May 2024,0,0,0,0,28,4,2024.0,5.0,new2,2022
22.0,22,06/03/2022,July 2024,0,0,220,0,35,-1,2024.0,7.0,new2,2022
22.0,22,06/03/2022,December 2024,0,0,249,0,67,7,2024.0,12.0,new3,2022
22.0,22,06/03/2022,March 2025,0,0,0,0,2,0,2025.0,3.0,new3,2022
22.0,22,06/03/2022,Totals,114272,-5651,40838,-346,210533,-1295,,,total,2022
23.0,23,06/10/2022,July 2022,18865,-9083,2641,-409,40096,-25755,2022.0,7.0,old,2022
23.0,23,06/10/2022,October 2022,0,0,0,0,313,247,2022.0,10.0,old,2022
23.0,23,06/10/2022,December 2022,62096,4564,22536,-315,121015,21678,2022.0,12.0,new1,2022
23.0,23,06/10/2022,March 2023,7382,0,3214,-10,21900,1351,2023.0,3.0,new1,2022
23.0,23,06/10/2022,May 2023,6750,778,120,0,7380,268,2023.0,5.0,new1,2022
23.0,23,06/10/2022,July 2023,12590,1612,44,0,6906,337,2023.0,7.0,new1,2022
23.0,23,06/10/2022,December 2023,4688,228,11094,14,11183,432,2023.0,12.0,new2,2022
23.0,23,06/10/2022,March 2024,0,0,0,0,166,0,2024.0,3.0,new2,2022
23.0,23,06/10/2022,May 2024,0,0,0,0,27,-1,2024.0,5.0,new2,2022
23.0,23,06/10/2022,July 2024,0,0,220,0,35,0,2024.0,7.0,new2,2022
23.0,23,06/10/2022,December 2024,0,0,249,0,70,3,2024.0,12.0,new3,2022
23.0,23,06/10/2022,March 2025,0,0,0,0,2,0,2025.0,3.0,new3,2022
23.0,23,06/10/2022,Totals,112371,-1901,40118,-720,209093,-1440,,,total,2022
24.0,24,06/17/2022,July 2022,11423,-7442,2082,-559,16321,-23775,2022.0,7.0,old,2022
24.0,24,06/17/2022,October 2022,0,0,0,0,292,-21,2022.0,10.0,old,2022
24.0,24,06/17/2022,December 2022,63592,1496,22621,85,127687,6672,2022.0,12.0,new1,2022
24.0,24,06/17/2022,March 2023,7492,110,3174,-40,25483,3583,2023.0,3.0,new1,2022
24.0,24,06/17/2022,May 2023,6912,162,120,0,8050,670,2023.0,5.0,new1,2022
24.0,24,06/17/2022,July 2023,13203,613,44,0,7563,657,2023.0,7.0,new1,2022
24.0,24,06/17/2022,December 2023,4688,0,11293,199,11378,195,2023.0,12.0,new2,2022
24.0,24,06/17/2022,March 2024,132,132,0,0,166,0,2024.0,3.0,new2,2022
24.0,24,06/17/2022,May 2024,0,0,0,0,27,0,2024.0,5.0,new2,2022
24.0,24,06/17/2022,July 2024,0,0,220,0,36,1,2024.0,7.0,new2,2022
24.0,24,06/17/2022,December 2024,0,0,249,0,80,10,2024.0,12.0,new3,2022
24.0,24,06/17/2022,March 2025,0,0,0,0,2,0,2025.0,3.0,new3,2022
24.0,24,06/17/2022,Totals,107442,-4929,39803,-315,197085,-12008,,,total,2022
25.0,25,06/24/2022,July 2022,847,-10576,847,-1235,227,-16094,2022.0,7.0,old,2022
25.0,25,06/24/2022,October 2022,0,0,0,0,227,-65,2022.0,10.0,old,2022
25.0,25,06/24/2022,December 2022,61483,-2109,23113,492,117748,-9939,2022.0,12.0,new1,2022
25.0,25,06/24/2022,March 2023,7018,-474,3146,-28,27873,2390,2023.0,3.0,new1,2022
25.0,25,06/24/2022,May 2023,7028,116,120,0,9667,1617,2023.0,5.0,new1,2022
25.0,25,06/24/2022,July 2023,12726,-477,43,-1,8120,557,2023.0,7.0,new1,2022
25.0,25,06/24/2022,December 2023,4042,-646,11804,511,12297,919,2023.0,12.0,new2,2022
25.0,25,06/24/2022,March 2024,132,0,0,0,167,1,2024.0,3.0,new2,2022
25.0,25,06/24/2022,May 2024,87,87,0,0,29,2,2024.0,5.0,new2,2022
25.0,25,06/24/2022,July 2024,262,262,220,0,69,33,2024.0,7.0,new2,2022
25.0,25,06/24/2022,December 2024,0,0,249,0,88,8,2024.0,12.0,new3,2022
25.0,25,06/24/2022,March 2025,0,0,0,0,2,0,2025.0,3.0,new3,2022
25.0,25,06/24/2022,Totals,93625,-13817,39542,-261,176514,-20571,,,total,2022
26.0,26,07/01/2022,July 2022,499,-348,499,-348,70,-157,2022.0,7.0,old,2022
26.0,26,07/01/2022,October 2022,0,0,0,0,112,-115,2022.0,10.0,old,2022
26.0,26,07/01/2022,December 2022,60946,-537,23086,-27,111708,-6040,2022.0,12.0,old,2022
26.0,26,07/01/2022,March 2023,6722,-296,3234,88,28280,407,2023.0,3.0,old,2022
26.0,26,07/01/2022,May 2023,6943,-85,120,0,11676,2009,2023.0,5.0,old,2022
26.0,26,07/01/2022,July 2023,12525,-201,59,16,8687,567,2023.0,7.0,old,2022
26.0,26,07/01/2022,December 2023,6203,2161,10618,-1186,12830,533,2023.0,12.0,new1,2022
26.0,26,07/01/2022,March 2024,132,0,0,0,257,90,2024.0,3.0,new1,2022
26.0,26,07/01/2022,May 2024,65,-22,0,0,66,37,2024.0,5.0,new1,2022
26.0,26,07/01/2022,July 2024,234,-28,220,0,84,15,2024.0,7.0,new1,2022
26.0,26,07/01/2022,December 2024,0,0,293,44,95,7,2024.0,12.0,new2,2022
26.0,26,07/01/2022,March 2025,0,0,0,0,2,0,2025.0,3.0,new2,2022
26.0,26,07/01/2022,Totals,94269,644,38129,-1413,173867,-2647,,,total,2022
27.0,27,07/08/2022,July 2022,0,-499,0,-499,36,-34,2022.0,7.0,old,2022
27.0,27,07/08/2022,October 2022,0,0,0,0,121,9,2022.0,10.0,old,2022
27.0,27,07/08/2022,December 2022,59202,-1744,23434,348,105563,-6145,2022.0,12.0,old,2022
27.0,27,07/08/2022,March 2023,6885,163,3227,-7,31322,3042,2023.0,3.0,old,2022
27.0,27,07/08/2022,May 2023,6599,-344,142,22,12775,1099,2023.0,5.0,old,2022
27.0,27,07/08/2022,July 2023,11977,-548,63,4,8889,202,2023.0,7.0,old,2022
27.0,27,07/08/2022,December 2023,4754,-1449,12398,1780,14156,1326,2023.0,12.0,new1,2022
27.0,27,07/08/2022,March 2024,132,0,0,0,237,-20,2024.0,3.0,new1,2022
27.0,27,07/08/2022,May 2024,65,0,0,0,92,26,2024.0,5.0,new1,2022
27.0,27,07/08/2022,July 2024,218,-16,220,0,96,12,2024.0,7.0,new1,2022
27.0,27,07/08/2022,December 2024,0,0,338,45,114,19,2024.0,12.0,new2,2022
27.0,27,07/08/2022,March 2025,0,0,0,0,6,4,2025.0,3.0,new2,2022
27.0,27,07/08/2022,Totals,89832,-4437,39822,1693,173407,-460,,,total,2022
28.0,28,07/15/2022,July 2022,0,0,0,0,0,-36,2022.0,7.0,old,2022
28.0,28,07/15/2022,October 2022,0,0,0,0,132,11,2022.0,10.0,old,2022
28.0,28,07/15/2022,December 2022,59204,2,23330,-104,104960,-603,2022.0,12.0,old,2022
28.0,28,07/15/2022,March 2023,7811,926,3263,36,32649,1327,2023.0,3.0,old,2022
28.0,28,07/15/2022,May 2023,6311,-288,142,0,14992,2217,2023.0,5.0,old,2022
28.0,28,07/15/2022,July 2023,12753,776,76,13,7745,-1144,2023.0,7.0,old,2022
28.0,28,07/15/2022,December 2023,5304,550,12916,518,16295,2139,2023.0,12.0,new1,2022
28.0,28,07/15/2022,March 2024,309,177,0,0,315,78,2024.0,3.0,new1,2022
28.0,28,07/15/2022,May 2024,65,0,0,0,133,41,2024.0,5.0,new1,2022
28.0,28,07/15/2022,July 2024,218,0,220,0,102,6,2024.0,7.0,new1,2022
28.0,28,07/15/2022,December 2024,0,0,382,44,150,36,2024.0,12.0,new2,2022
28.0,28,07/15/2022,March 2025,0,0,0,0,18,12,2025.0,3.0,new2,2022
28.0,28,07/15/2022,Totals,91975,2143,40329,507,177491,4084,,,total,2022
29.0,29,07/22/2022,October 2022,0,0,0,0,152,20,2022.0,10.0,old,2022
29.0,29,07/22/2022,December 2022,59282,78,22444,-886,106858,1898,2022.0,12.0,old,2022
29.0,29,07/22/2022,March 2023,8176,365,3291,28,34102,1453,2023.0,3.0,old,2022
29.0,29,07/22/2022,May 2023,7683,1372,120,-22,15063,71,2023.0,5.0,old,2022
29.0,29,07/22/2022,July 2023,12333,-420,116,40,8370,625,2023.0,7.0,old,2022
29.0,29,07/22/2022,December 2023,5356,52,13031,115,16842,547,2023.0,12.0,new1,2022
29.0,29,07/22/2022,March 2024,309,0,0,0,569,254,2024.0,3.0,new1,2022
29.0,29,07/22/2022,May 2024,145,80,0,0,207,74,2024.0,5.0,new1,2022
29.0,29,07/22/2022,July 2024,284,66,220,0,105,3,2024.0,7.0,new1,2022
29.0,29,07/22/2022,December 2024,0,0,382,0,145,-5,2024.0,12.0,new2,2022
29.0,29,07/22/2022,March 2025,0,0,0,0,18,0,2025.0,3.0,new2,2022
29.0,29,07/22/2022,Totals,93568,1593,39604,-725,182431,4940,,,total,2022
30.0,30,07/29/2022,October 2022,0,0,0,0,129,-23,2022.0,10.0,old,2022
30.0,30,07/29/2022,December 2022,59997,715,22312,-132,108131,1273,2022.0,12.0,old,2022
30.0,30,07/29/2022,March 2023,8746,570,3287,-4,35303,1201,2023.0,3.0,old,2022
30.0,30,07/29/2022,May 2023,7616,-67,142,22,15325,262,2023.0,5.0,old,2022
30.0,30,07/29/2022,July 2023,12630,297,125,9,9042,672,2023.0,7.0,old,2022
30.0,30,07/29/2022,December 2023,5726,370,13310,279,16735,-107,2023.0,12.0,new1,2022
30.0,30,07/29/2022,March 2024,309,0,0,0,569,0,2024.0,3.0,new1,2022
30.0,30,07/29/2022,May 2024,131,-14,0,0,207,0,2024.0,5.0,new1,2022
30.0,30,07/29/2022,July 2024,284,0,220,0,104,-1,2024.0,7.0,new1,2022
30.0,30,07/29/2022,December 2024,0,0,382,0,145,0,2024.0,12.0,new2,2022
30.0,30,07/29/2022,March 2025,0,0,0,0,18,0,2025.0,3.0,new2,2022
30.0,30,07/29/2022,Totals,95439,1871,39778,174,185708,3277,,,total,2022
31.0,31,08/05/2022,October 2022,0,0,0,0,115,-14,2022.0,10.0,old,2022
31.0,31,08/05/2022,December 2022,59322,-675,21652,-660,106121,-2010,2022.0,12.0,old,2022
31.0,31,08/05/2022,March 2023,8897,151,3235,-52,37120,1817,2023.0,3.0,old,2022
31.0,31,08/05/2022,May 2023,7710,94,142,0,15059,-266,2023.0,5.0,old,2022
31.0,31,08/05/2022,July 2023,12229,-401,135,10,10187,1145,2023.0,7.0,old,2022
31.0,31,08/05/2022,December 2023,5563,-163,13780,470,16939,204,2023.0,12.0,new1,2022
31.0,31,08/05/2022,March 2024,309,0,0,0,654,85,2024.0,3.0,new1,2022
31.0,31,08/05/2022,May 2024,131,0,0,0,257,50,2024.0,5.0,new1,2022
31.0,31,08/05/2022,July 2024,284,0,220,0,116,12,2024.0,7.0,new1,2022
31.0,31,08/05/2022,December 2024,0,0,382,0,148,3,2024.0,12.0,new2,2022
31.0,31,08/05/2022,March 2025,0,0,0,0,18,0,2025.0,3.0,new2,2022
31.0,31,08/05/2022,Totals,94445,-994,39546,-232,186734,1026,,,total,2022
32.0,32,08/12/2022,October 2022,0,0,0,0,114,-1,2022.0,10.0,old,2022
32.0,32,08/12/2022,December 2022,58521,-801,21550,-102,106460,339,2022.0,12.0,old,2022
32.0,32,08/12/2022,March 2023,9057,160,3265,30,37299,179,2023.0,3.0,old,2022
32.0,32,08/12/2022,May 2023,7400,-310,142,0,15961,902,2023.0,5.0,old,2022
32.0,32,08/12/2022,July 2023,12512,283,135,0,11045,858,2023.0,7.0,old,2022
32.0,32,08/12/2022,December 2023,4552,-1011,13464,-316,17123,184,2023.0,12.0,new1,2022
32.0,32,08/12/2022,March 2024,309,0,0,0,909,255,2024.0,3.0,new1,2022
32.0,32,08/12/2022,May 2024,115,-16,0,0,267,10,2024.0,5.0,new1,2022
32.0,32,08/12/2022,July 2024,284,0,220,0,115,-1,2024.0,7.0,new1,2022
32.0,32,08/12/2022,December 2024,0,0,382,0,148,0,2024.0,12.0,new2,2022
32.0,32,08/12/2022,March 2025,0,0,0,0,18,0,2025.0,3.0,new2,2022
32.0,32,08/12/2022,Totals,92750,-1695,39158,-388,189459,2725,,,total,2022
33.0,33,08/19/2022,October 2022,0,0,0,0,125,11,2022.0,10.0,old,2022
33.0,33,08/19/2022,December 2022,56774,-1747,20435,-1115,108905,2445,2022.0,12.0,old,2022
33.0,33,08/19/2022,March 2023,11239,2182,3207,-58,42016,4717,2023.0,3.0,old,2022
33.0,33,08/19/2022,May 2023,6636,-764,142,0,16609,648,2023.0,5.0,old,2022
33.0,33,08/19/2022,July 2023,12957,445,245,110,12122,1077,2023.0,7.0,old,2022
33.0,33,08/19/2022,December 2023,4517,-35,13800,336,19517,2394,2023.0,12.0,new1,2022
33.0,33,08/19/2022,March 2024,309,0,0,0,2090,1181,2024.0,3.0,new1,2022
33.0,33,08/19/2022,May 2024,335,220,0,0,283,16,2024.0,5.0,new1,2022
33.0,33,08/19/2022,July 2024,284,0,220,0,116,1,2024.0,7.0,new1,2022
33.0,33,08/19/2022,December 2024,0,0,382,0,142,-6,2024.0,12.0,new2,2022
33.0,33,08/19/2022,March 2025,0,0,0,0,18,0,2025.0,3.0,new2,2022
33.0,33,08/19/2022,Totals,93051,301,38431,-727,201943,12484,,,total,2022
